City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Country,Currency_Brazilian Real(R$),Currency_Dollar($),Currency_Emirati Diram(AED),Currency_Indian Rupees(Rs.),Currency_Indonesian Rupiah(IDR),Currency_NewZealand($),Currency_Pounds(£),Currency_Qatari Rial(QR),Currency_Rand(R),Currency_Sri Lankan Rupee(LKR),Currency_Turkish Lira(TL)
0.0020940215684221546,103.8584296,1.301707168,0.00010470107842110774,60,No,No,No,4,3.2,32,Singapore,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,103.839165,1.290083898,0.00031410323526332324,95,No,No,No,4,3.2,30,Singapore,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,103.8581813,1.303034648,0.00010470107842110774,50,No,No,No,3,3.8,28,Singapore,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,103.8482541,1.28197,0.0051303528426342795,40,No,No,No,3,3.9,35,Singapore,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,103.8519943,1.299707726,0.00010470107842110774,75,No,No,No,4,3.2,33,Singapore,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.1608,42.7956,0.00031410323526332324,40,No,No,No,3,3.7,100,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.379,42.4765,0.00031410323526332324,10,No,No,No,1,3.6,92,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4173,42.5026,0.00010470107842110774,10,No,No,No,1,3.8,182,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4051,42.492,0.0009423097057899697,10,No,No,No,1,3.6,76,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4046,42.4965,0.0018846194115799393,40,No,No,No,3,3.7,129,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.3479,42.4391,0.0010470107842110773,25,No,No,No,2,3.6,94,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.362,42.4375,0.03706418176107214,25,No,No,No,2,3.8,129,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.3596,42.4764,0.0055491571563187105,25,No,No,No,2,3.8,178,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4048,42.4985,0.0006282064705266465,10,No,No,No,1,3.7,97,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.378049,42.495534,0.00010470107842110774,10,No,No,No,1,3.9,161,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.3755,42.4876,0.00324573343105434,10,No,No,No,1,3.7,122,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4063904,42.4930681,0.0020940215684221546,10,No,No,No,1,3.8,195,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.418,42.5212,0.0008376086273688619,40,No,No,No,3,3.7,146,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.3691,42.4351,0.0037692388231598786,10,No,No,No,1,3.7,117,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.3959487,42.4944454,0.00010470107842110774,25,No,No,No,2,3.8,187,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.349464,42.440592,0.0008376086273688619,40,No,No,No,3,3.9,239,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4136,42.5011,0.00010470107842110774,10,No,No,No,1,4.0,303,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4204,42.5106,0.0055491571563187105,40,No,No,No,3,4.0,280,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4019631,42.4949153,0.005653858234739818,25,No,No,No,2,4.0,271,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-96.4092028,42.485608,0.0008376086273688619,70,No,No,No,4,3.5,58,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.762624,27.96076,0.00010470107842110774,25,No,No,No,2,4.6,1321,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.636924,27.770026,0.00020940215684221548,25,No,No,No,2,4.6,1629,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.6329663,27.7737426,0.00020940215684221548,25,No,No,No,2,4.1,921,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.6333294,27.7711464,0.00031410323526332324,25,No,No,No,2,4.1,986,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.632174,27.775462,0.00010470107842110774,25,No,No,No,2,4.1,1020,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.482962,27.931516,0.00010470107842110774,70,No,No,No,4,4.7,3157,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.46887,27.941942,0.00041880431368443097,40,No,No,No,3,3.9,665,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.469306,27.944244,0.0006282064705266465,70,No,No,No,4,3.9,373,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.4852372,27.9410382,0.00010470107842110774,25,No,No,No,2,4.4,1007,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.483124,27.935039,0.0013611140194744007,25,No,No,No,2,4.4,803,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.843253,27.848357,0.0008376086273688619,40,No,No,No,3,4.2,1363,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.673621,27.792047,0.00010470107842110774,10,No,No,No,1,4.9,1424,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.820856,27.816086,0.00010470107842110774,40,No,No,No,3,4.5,844,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.41294,28.082909,0.00010470107842110774,40,No,No,No,3,4.9,1413,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.638843,27.816848,0.00010470107842110774,40,No,No,No,3,4.5,1203,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.4932815,27.9219315,0.00010470107842110774,40,No,No,No,3,4.7,3074,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.451041,27.993645,0.00010470107842110774,40,No,No,No,3,4.8,1715,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.449897,27.995964,0.00010470107842110774,10,No,No,No,1,4.5,1868,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.459339,27.99384,0.00010470107842110774,40,No,No,No,3,4.0,875,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-82.4351499,27.959884,0.00010470107842110774,40,No,No,No,3,4.4,1746,United States,0,1,0,0,0,0,0,0,0,0,0
0.00010470107842110774,138.966064,-34.519619,0.00010470107842110774,30,No,No,No,3,4.4,339,Australia,0,1,0,0,0,0,0,0,0,0,0
0.00010470107842110774,144.41272,-37.396942,0.00010470107842110774,20,No,No,No,2,4.1,87,Australia,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.319123,30.846819,0.00031410323526332324,25,No,No,No,2,3.4,98,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.3247,30.8426,0.0037692388231598786,25,No,No,No,2,3.1,83,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.2799,30.8332,0.00010470107842110774,40,No,No,No,3,3.9,231,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.3170843,30.8164364,0.00031410323526332324,40,No,No,No,3,3.7,216,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.318554,30.841892,0.00020940215684221548,35,No,No,No,3,3.8,185,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.279,30.8308,0.0005235053921055386,25,No,No,No,2,3.7,185,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.2792,30.8308,0.00010470107842110774,10,No,No,No,1,3.8,281,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.3085736,30.8223548,0.00010470107842110774,40,No,No,No,3,3.7,137,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.316402,30.824691,0.00324573343105434,25,No,No,No,2,3.7,209,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.28078,30.850888,0.0037692388231598786,10,No,No,No,1,3.7,168,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.29633,30.880146,0.00041880431368443097,25,No,No,No,2,3.9,243,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.2851,30.8433,0.00010470107842110774,40,No,No,No,3,3.8,221,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.281,30.8465,0.0037692388231598786,10,No,No,No,1,3.5,46,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.310343,30.846763,0.0018846194115799393,25,No,No,No,2,3.9,262,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.3283,30.8971,0.005653858234739818,25,No,No,No,2,3.7,183,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.318958,30.841547,0.0008376086273688619,70,No,No,No,4,3.5,208,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.289338,30.87114,0.00020940215684221548,25,No,No,No,2,3.8,245,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.2868,30.868,0.0037692388231598786,25,No,No,No,2,3.8,199,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.2796,30.8316,0.00041880431368443097,40,No,No,No,3,3.8,225,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-83.332796,30.897087,0.0009423097057899697,25,No,No,No,2,4.1,575,United States,0,1,0,0,0,0,0,0,0,0,0
0.00010470107842110774,-123.1954368,45.858667,0.00010470107842110774,10,No,No,No,1,4.3,88,United States,0,1,0,0,0,0,0,0,0,0,0
0.00010470107842110774,138.624316,-35.5536609,0.00010470107842110774,20,No,No,No,2,3.6,96,Australia,0,1,0,0,0,0,0,0,0,0,0
0.00010470107842110774,-79.3791465,43.1868697,0.00031410323526332324,70,No,No,No,4,4.3,204,Canada,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.456343,42.516908,0.00020940215684221548,10,No,No,No,1,3.2,18,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.4507,42.5464,0.00010470107842110774,25,No,No,No,2,3.7,134,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.4599,42.5377,0.0055491571563187105,10,No,No,No,1,3.9,190,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.4322,42.5133,0.03706418176107214,10,No,No,No,1,3.8,136,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.432177,42.512646,0.0010470107842110773,25,No,No,No,2,3.7,113,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.466597,42.509472,0.0007329075489477542,10,No,No,No,1,3.6,69,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.4453,42.5366,0.00020940215684221548,40,No,No,No,3,3.6,89,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.444,42.5219,0.00020940215684221548,25,No,No,No,2,3.6,80,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.426215,42.51259,0.0018846194115799393,40,No,No,No,3,3.8,175,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.4457417,42.5354081,0.00010470107842110774,10,No,No,No,1,3.7,136,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.4457,42.5375,0.00010470107842110774,25,No,No,No,2,3.6,114,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.4291,42.5127,0.00041880431368443097,25,No,No,No,2,3.6,93,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.445723,42.53489,0.0005235053921055386,25,No,No,No,2,3.6,89,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.323032,42.477281,0.0037692388231598786,25,No,No,No,2,3.6,69,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.339721,42.494908,0.00324573343105434,40,No,No,No,3,3.6,86,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.356066,42.458979,0.03706418176107214,10,No,No,No,1,3.7,73,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.3772,42.499705,0.0037692388231598786,25,No,No,No,2,3.6,104,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.335523,42.4984,0.00041880431368443097,10,No,No,No,1,3.7,101,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.335769,42.497919,0.0016752172547377239,10,No,No,No,1,3.5,58,United States,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,-92.3234,42.46558,0.0008376086273688619,25,No,No,No,2,3.9,156,United States,0,1,0,0,0,0,0,0,0,0,0
0.00010470107842110774,-80.529488,40.396043,0.00010470107842110774,25,No,No,No,2,3.9,156,United States,0,1,0,0,0,0,0,0,0,0,0
0.00010470107842110774,-124.175346,43.678998,0.00031410323526332324,25,No,No,No,2,3.2,16,United States,0,1,0,0,0,0,0,0,0,0,0
0.00010470107842110774,-102.4613173,51.2106824,0.0018846194115799393,25,No,No,No,2,3.3,26,Canada,0,1,0,0,0,0,0,0,0,0,0
0.0020940215684221546,54.38279729,24.49550307,0.00324573343105434,190,No,No,No,4,4.6,207,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.38294616,24.49569253,0.00324573343105434,260,No,Yes,No,4,4.6,376,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.38193094,24.48557932,0.002512825882106586,150,Yes,Yes,No,3,4.4,471,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.37127855,24.47756501,0.00010470107842110774,70,No,No,No,2,4.3,224,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.38080709,24.4543119,0.005863260391582034,100,No,No,No,3,4.2,228,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.37500816,24.47083582,0.0018846194115799393,180,No,No,No,4,4.6,81,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.37332205,24.46936983,0.002512825882106586,230,No,No,No,4,4.1,422,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.365694,24.491235,0.00010470107842110774,350,Yes,Yes,No,4,4.4,246,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.52412188,24.33421694,0.00010470107842110774,120,Yes,Yes,No,3,4.0,355,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.36377607,24.48525254,0.00020940215684221548,60,No,Yes,No,2,3.6,268,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.36615754,24.48277094,0.00010470107842110774,100,No,Yes,No,3,4.5,162,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.41314146,24.43409939,0.00010470107842110774,250,No,Yes,No,4,4.0,205,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.51003961,24.36312973,0.00010470107842110774,50,No,Yes,No,2,4.0,277,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.37143378,24.48841145,0.00010470107842110774,70,No,Yes,No,2,4.0,380,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.37324997,24.48959102,0.0018846194115799393,80,Yes,Yes,No,3,4.3,180,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.37422059,24.49089202,0.00020940215684221548,100,No,Yes,No,3,4.0,525,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.4872137,24.4106148,0.00031410323526332324,330,Yes,No,No,4,4.9,216,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.358147,24.488161,0.0018846194115799393,500,Yes,No,No,4,4.7,201,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.35782894,24.48761082,0.03706418176107214,250,No,No,No,4,4.2,435,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,54.60685361,24.49053138,0.00020940215684221548,200,No,No,No,4,4.6,586,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.310519,25.095044,0.00010470107842110774,280,Yes,No,No,3,3.9,927,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.30919038,25.25124063,0.00010470107842110774,90,Yes,Yes,No,2,4.1,1448,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.3019169,25.25007862,0.0018846194115799393,90,Yes,Yes,No,2,4.3,1281,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.215341,25.11338,0.00031410323526332324,150,Yes,No,No,3,4.5,307,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.26191946,25.2080323,0.00010470107842110774,200,Yes,No,No,3,4.5,909,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.32874,25.254105,0.00010470107842110774,160,Yes,No,No,3,4.9,641,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.281966,25.211183,0.0018846194115799393,500,Yes,No,No,4,4.9,322,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.17874617,25.10777315,0.00010470107842110774,160,Yes,No,No,3,4.8,2510,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.35147775,25.22399154,0.0013611140194744007,300,No,No,No,4,4.5,1388,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.25639722,25.21110278,0.03130562244791121,140,No,Yes,No,3,4.5,403,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.21152779,25.16812806,0.005863260391582034,100,No,No,No,3,4.3,1351,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.19854523,25.11851301,0.0010470107842110773,160,No,No,No,3,4.3,661,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.288061,25.252054,0.00010470107842110774,150,Yes,No,No,3,4.4,281,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.28256778,25.22347744,0.0018846194115799393,500,Yes,No,No,4,4.9,1352,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.27340334,25.24107351,0.00010470107842110774,150,Yes,Yes,No,3,4.4,552,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.278525,25.198291,0.00020940215684221548,285,No,No,No,3,3.2,506,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.27856994,25.19726756,0.00020940215684221548,270,No,No,No,3,4.7,2424,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.27927805,25.19500831,0.00020940215684221548,170,No,No,No,3,4.3,386,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.27430557,25.21135663,0.00020940215684221548,250,No,Yes,No,3,3.7,500,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.32548446,25.22931113,0.00010470107842110774,130,Yes,Yes,No,3,4.3,544,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.39273214,25.33315516,0.00010470107842110774,85,No,Yes,No,3,3.9,285,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.396984,25.338089,0.011726520783164067,70,No,Yes,No,3,3.8,210,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.39269626,25.33320395,0.00010470107842110774,120,No,Yes,No,4,4.1,372,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.37637066,25.32578908,0.00020940215684221548,65,No,No,No,3,4.3,316,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.38474888,25.32451353,0.0009423097057899697,110,No,Yes,No,4,3.9,69,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.37086055,25.33045321,0.00020940215684221548,40,No,No,No,2,4.1,33,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.37552107,25.32813499,0.00020940215684221548,100,No,Yes,No,4,4.1,449,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.38215585,25.35508316,0.00010470107842110774,80,No,Yes,No,3,4.2,504,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.38290787,25.35443539,0.00010470107842110774,90,No,Yes,No,3,4.1,192,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.37454341,25.30564046,0.001151711862632185,80,No,No,No,3,2.4,154,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.37728127,25.3084117,0.00010470107842110774,50,No,No,No,2,4.2,142,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.39045796,25.34640794,0.00010470107842110774,60,No,No,No,3,4.2,444,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.376027,25.32188994,0.00010470107842110774,160,No,Yes,No,4,4.2,265,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.39922744,25.34839077,0.005339754999476495,130,No,Yes,No,4,3.8,227,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.38781766,25.32774497,0.00031410323526332324,250,No,Yes,No,4,3.9,357,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.45195531,25.2887722,0.00031410323526332324,60,No,No,No,3,4.8,459,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.37353624,25.29782287,0.00020940215684221548,250,No,Yes,No,4,4.1,197,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.45834266,25.3084123,0.0006282064705266465,150,No,No,No,4,4.5,143,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.45425095,25.31127229,0.005863260391582034,50,No,No,No,2,3.8,12,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,55.460279,25.310369,0.03130562244791121,110,No,No,No,4,4.2,43,UAE,0,0,1,0,0,0,0,0,0,0,0
0.0020940215684221546,78.01154444,27.16166111,0.034970160192649986,850,No,No,No,3,3.9,140,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,0.0,0.0,0.034970160192649986,700,No,No,No,2,3.5,71,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.01160797,27.16083249,0.09800020940215684,500,No,No,No,2,3.6,94,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,77.99809167,27.19592778,0.00041880431368443097,400,No,No,No,2,4.0,87,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.00755278,27.201725,0.007329075489477542,1000,No,No,No,3,4.2,177,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,0.0,0.0,0.0005235053921055386,2000,No,No,No,4,4.0,45,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.044095,27.160934,0.034970160192649986,2500,No,No,No,4,4.3,133,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.044095,27.160934,0.010784211077374097,2500,No,No,No,4,4.0,41,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,0.0,0.0,0.00010470107842110774,800,No,No,No,3,3.6,59,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.057044,27.163303,0.034970160192649986,3600,No,No,No,4,3.8,46,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.057044,27.163303,0.006805570097372003,0,No,No,No,1,3.9,103,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.01505278,27.16510833,0.00010470107842110774,550,No,No,No,2,4.1,121,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.04299,27.159795,0.00020940215684221548,1100,No,No,No,3,3.4,70,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.040165,27.16185,0.0009423097057899697,0,No,No,No,1,4.9,77,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,0.0,0.0,0.006805570097372003,1500,No,No,No,4,3.8,57,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,0.0,0.0,0.00010470107842110774,0,No,No,No,1,3.9,98,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.04725,27.15777222,0.034970160192649986,900,No,No,No,3,3.7,175,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.03471389,27.16169444,0.002512825882106586,700,No,No,No,2,4.4,134,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,0.0,0.0,0.00020940215684221548,1000,No,No,No,3,4.2,166,India,0,0,0,1,0,0,0,0,0,0,0
0.0020940215684221546,78.045359,27.158822,0.007747879803161973,700,No,No,No,2,4.1,168,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5375741,23.01045111,0.00010470107842110774,900,No,No,No,3,4.2,1582,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.572009,23.0261651,0.0007329075489477542,1800,No,No,No,4,3.7,1315,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5123947,23.0383109,0.00010470107842110774,300,No,Yes,No,1,4.5,217,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5017644,23.0401633,0.00020940215684221548,800,No,No,No,3,4.1,769,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5098065,23.0330688,0.00010470107842110774,900,No,Yes,No,3,4.3,731,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5124872,23.0382314,0.001989320490001047,500,No,Yes,No,2,4.4,113,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.511307,23.0318508,0.00010470107842110774,1000,No,Yes,No,3,4.4,944,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5570374,23.0290619,0.00010470107842110774,1000,No,Yes,No,3,3.8,63,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5115815,23.027929,0.00010470107842110774,1400,No,No,No,3,3.6,375,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.55998429,23.02874796,0.0027222280389488014,350,No,No,No,2,4.6,166,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.55903311,23.02443364,0.00010470107842110774,450,No,No,No,2,4.4,697,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5316389,23.0643038,0.006805570097372003,900,No,No,No,3,4.3,325,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5239649,23.04850469,0.00010470107842110774,600,No,Yes,No,2,3.8,432,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.53774978,23.04619268,0.0010470107842110773,700,No,Yes,No,2,4.3,744,India,0,0,0,1,0,0,0,0,0,0,0
0.0021987226468432623,72.5498285,23.0437235,0.00010470107842110774,700,No,Yes,No,2,4.0,404,India,0,0,0,1,0,0,0,0,0,0,0
